name_tw	itemId		
庭院小溪	40675		
分層臺階式蘑菇燈	40676		
鄉村鞦韆雙人長椅	40678		
裝飾噴泉	40679		
破損花缽	40680		
井泵	40681		
常青藤遮陽棚木製平臺	40682		
珀犬石像	40683		
石燈籠	40684		
基樁石燈籠	40685		
菊花種子	40686		
紅色菊花	40687		
藍色菊花	40688		
黃色菊花	40689		
綠色菊花	40690		
橙色菊花	40691		
紫色菊花	40692		
白色菊花	40693		
黑色菊花	40694		
混色菊花	40695		
古舊連接管	40696		
綠柄桑木木材	40697		
佈滿苔蘚的圓木	40698		
壞掉的邊桌	40699		
輕柔棉布	40700		
陳舊的樂譜：虛無界的救贖者	40702		
管弦樂琴樂譜：虛無界的救贖者	40703		
管弦樂琴樂譜：星球的嘆息	40706		
管弦樂琴樂譜：紅色山棱	40707		
管弦樂琴樂譜：疲憊不堪	40708		
管弦樂琴樂譜：轉瞬即逝	40709		
管弦樂琴樂譜：不倦之人雅典娜	40710		
管弦樂琴樂譜：阿爾蒂瑪完美形態　～曉月～	40711		
管弦樂琴樂譜：邊境亂戰	40713		
管弦樂琴樂譜：險惡	40714		
管弦樂琴樂譜：思維迷路	40715		
管弦樂琴樂譜：英雄凱旋	40716		
管弦樂琴樂譜：混沌的預感	40717		
管弦樂琴樂譜：軍略	40718		
管弦樂琴樂譜：破滅	40719		
管弦樂琴樂譜：奸計	40720		
管弦樂琴樂譜：恬靜一刻	40721		
大妖異的黑鎧碎片	40752		
土之大妖異的寶珠	40753		
水之大妖異的寶珠	40754		
紫州靈石	40756		
青龍雕像	40757		
朱雀雕像	40758		
大妖異的水晶	41056		
澤羅姆斯裝甲	41057		
蕨類內牆	41082		
米灰色地毯	41083		
海底吊燈	41084		
壁掛魚餌展示框	41085		
澤羅姆斯的追憶	41086		
水晶都壁掛雨棚	41087		
天蓬吊簾	41088		
隆卡壁爐	41089		
閱讀凳子	41090		
雜誌展示架	41091		
星空屏風	41092		
仿製地窖門	41094		
曼德維爾冒險者穀物片	41095		
仿晶簇室內燈	41096		
冥魂石洞標旗	41097		
首席神官的椅子	41102		
原木夾層樓板	41103		
仙子花飾壁燈	41104		
舷窗隔離牆	41105		
葉小妖蘚球	41106		
蠟封信紙套裝	41107		
雪頂莫古泡泡冰	41108		
高級皮革沙發	41109		
牆面收藏櫃	41110		
希望之地地毯	41111		
巨型鐘錶窗	41113		
可移動式庭院斜梯	41138		
花亭	41139		
野草草叢	41142		
藍帽蘑菇檯燈	41143		
仿製魔導維修站牆	41144		
迷津葡萄路燈	41145		
東方枯山水庭	41146		
薩雷安反射水池	41147		
魯冰花種子	41160		
紅色魯冰花	41161		
藍色魯冰花	41162		
黃色魯冰花	41163		
綠色魯冰花	41164		
橙色魯冰花	41165		
紫色魯冰花	41166		
白色魯冰花	41167		
黑色魯冰花	41168		
混色魯冰花	41169		
卓越商會特選竹材	41246		
卓越商會特選硬鋁錠	41247		
卓越商會特選砲銅板	41248		
卓越商會特選大理石	41249		
卓越商會特選砂獷獸革	41250		
卓越商會特選紫草布	41251		
卓越商會特選鼠曲草	41252		
卓越商會特選藍蟹	41253		
環間羅非魚	41401		
杜蒂娜魚	41402		
摩耶鱷	41403		
螢光死亡蠕蟲	41404		
運行星	41405		
額外維度實體-852738	41406		
潛龍	41407		
嘎兒魚	41408		
異形雪棘	41409		
餐叉尾	41410		
優雅兔耳	41411		
星鯨	41412		
高濃度樂園精油	41415		
高濃度火成精油	41418		
高濃度碧洋精油	41420		
魔法樹建造用組件	41421		
魔法樹建造用金屬材料	41422		
魔法樹建造用合成樹脂	41423		
精神吸取小妖庭院噴水器	41427		
仿製魔導維修站地台	41429		
阿羅阿羅壁掛吊燈	41430		
阿羅阿羅小仙女坐墊	41432		
貢貝薩魚吊架	41433		
文鳥雕像	41434		
阿羅阿羅海島棕櫚樹	41435		
阿羅阿羅洛濟葵花叢	41436		
演技教材·得意洋洋	41462		
髮型樣式：側玉米壟	41465		
斯塔緹絲之翼	41466		
大葉傘	41467		
烏洛薩帕	41471		
希德尼亞丘靈	41475		
迷你高貝扎	41477		
雷普魯	41486		
月光仙人掌角笛	41494		
庫阿庫阿角笛	41499		
魔法棱晶（烏洛薩帕）	41500		
海島禮花筒	41501		
魔法棱晶（玩偶頭）	41502		
紅色魯冰花頭花	41509		
藍色魯冰花頭花	41510		
黃色魯冰花頭花	41511		
綠色魯冰花頭花	41512		
橙色魯冰花頭花	41513		
紫色魯冰花頭花	41514		
白色魯冰花頭花	41515		
黑色魯冰花頭花	41516		
混色魯冰花頭花	41517		
海島樹葉頭飾	41585		
海島迷你禮帽	41586		
自由之魂休閒帽	41587		
自由之魂外套	41588		
自由之魂手箍	41589		
自由之魂七分褲	41590		
自由之魂便鞋	41591		
習武背心	41592		
習武工作褲	41593		
習武禮鞋	41594		
習武無袖背心	41595		
翠光手半劍	41600		
翠光指虎	41601		
翠光戰斧	41602		
翠光游擊槍	41603		
翠光長弓	41604		
翠光屠刀	41605		
翠光巨劍	41606		
翠光手槍	41607		
翠光牧杖	41608		
翠光咒杖	41609		
翠光魔導書	41610		
翠光魔導典	41611		
翠光黃道儀	41612		
翠光武士刀	41613		
翠光刺劍	41614		
翠光鋸刃	41615		
翠光圓月輪	41616		
翠光之盾	41617		
翠光騎士武具	41618		
海島皮里福爾角笛	41649		
海島沙漠玫瑰角笛	41650		
阿爾扎達爾寶物地毯	41651		
深海靈性岩	41652		
競技布	41653		
陳舊的樂譜：最後之戰（FINAL FANTASY IV）	41654		
管弦樂琴樂譜：最後之戰（FINAL FANTASY IV）	41655		
管弦樂琴樂譜：赤翼　～曉月～	41656		
管弦樂琴樂譜：巴隆王國　～曉月～	41657		
管弦樂琴樂譜：心願如風隨行	41659		
管弦樂琴樂譜：熱情的奔流	41660		
管弦樂琴樂譜：艾奧傑亞神話	41661		
管弦樂琴樂譜：神子的假寐	41662		
管弦樂琴樂譜：神子的狩獵	41663		
管弦樂琴樂譜：槍旗飄揚	41664		
管弦樂琴樂譜：不屈不撓	41665		
蔬菜券	41709		
信力魔晶石拾壹型	41757		
神眼魔晶石拾壹型	41758		
武略魔晶石拾壹型	41759		
雄略魔晶石拾壹型	41760		
剛柔魔晶石拾壹型	41761		
達識魔晶石拾壹型	41762		
博識魔晶石拾壹型	41763		
器識魔晶石拾壹型	41764		
名匠魔晶石拾壹型	41765		
魔匠魔晶石拾壹型	41766		
巨匠魔晶石拾壹型	41767		
戰技魔晶石拾壹型	41768		
詠唱魔晶石拾壹型	41769		
信力魔晶石拾貳型	41770		
神眼魔晶石拾貳型	41771		
武略魔晶石拾貳型	41772		
雄略魔晶石拾貳型	41773		
剛柔魔晶石拾貳型	41774		
達識魔晶石拾貳型	41775		
博識魔晶石拾貳型	41776		
器識魔晶石拾貳型	41777		
名匠魔晶石拾貳型	41778		
魔匠魔晶石拾貳型	41779		
巨匠魔晶石拾貳型	41780		
戰技魔晶石拾貳型	41781		
詠唱魔晶石拾貳型	41782		
硌獅坎肩	41790		
硌獅臂甲	41791		
硌獅緊身褲	41792		
硌獅戰靴	41793		
高壓縮纖維板	41806		
犎牛角笛的交換票據	41807		
鄉間小屋外牆	41810		
鄉間公館外牆	41811		
鄉間別墅外牆	41812		
艷翼蛇鳥獎盃	41814		
奇蹟之劍展示台	41815		
廚房櫥櫃	41816		
雜亂的椅子	41817		
六角小螈螈玩偶	41818		
小旗玩偶	41819		
水小滴輕飄飄玩偶	41820		
海牛玩偶	41821		
魔法景觀：日落蒼天	41823		
雙檯面桌子	41829		
巧克力馬克杯	41830		
永護塔木人	41831		
觀星平臺	41832		
木製庭院門	41833		
艷翼蛇鳥的尾羽	41834		
奇蹟裝甲片	41835		
奧闊鉻鐵曲劍	41836		
奧闊鉻鐵拳套	41837		
奧闊鉻鐵戰斧	41838		
混金大刀	41839		
混金長弓	41840		
混金牧杖	41841		
混金法杖	41842		
銀狼革魔導書	41843		
銀狼革魔導典	41844		
奧闊鉻鐵小刀	41845		
奧闊鉻鐵斷頭劍	41846		
奧闊鉻鐵火槍	41847		
混金天球儀	41848		
奧闊鉻鐵武士刀	41849		
混金刺劍	41850		
奧闊鉻鐵刺刀	41851		
奧闊鉻鐵圓月輪	41852		
奧闊鉻鐵戰鐮	41853		
混金振空擺	41854		
奧闊鉻鐵雙牙	41855		
五加木斜角筆	41856		
奧闊鉻鐵塔盾	41857		
混金禦敵頭甲	41858		
銀狼革禦敵外套	41859		
銀狼革禦敵半指護手	41860		
雪木棉禦敵打底褲	41861		
銀狼革禦敵戰靴	41862		
混金制敵頭甲	41863		
銀狼革制敵短衣	41864		
銀狼革制敵半指護手	41865		
雪木棉制敵打底褲	41866		
銀狼革制敵戰靴	41867		
雪木棉強襲頭帶	41868		
雪木棉強襲短衣	41869		
銀狼革強襲半指護手	41870		
雪木棉強襲打底褲	41871		
銀狼革強襲戰靴	41872		
雪木棉精準毛帽	41873		
雪木棉精準長衣	41874		
銀狼革精準半指護手	41875		
雪木棉精準短裙	41876		
銀狼革精準戰靴	41877		
雪木棉游擊毛帽	41878		
雪木棉游擊束腰獵衣	41879		
銀狼革游擊半指護手	41880		
雪木棉游擊打底褲	41881		
銀狼革游擊涼鞋	41882		
雪木棉治癒皮毛帽	41883		
雪木棉治癒束腰獵衣	41884		
銀狼革治癒半指護手	41885		
雪木棉治癒打底褲	41886		
銀狼革治癒涼鞋	41887		
雪木棉詠咒皮毛帽	41888		
雪木棉詠咒外套	41889		
銀狼革詠咒半指護手	41890		
雪木棉詠咒短裙	41891		
銀狼革詠咒戰靴	41892		
五加木禦敵耳墜	41893		
五加木強攻耳墜	41894		
五加木精準耳墜	41895		
五加木治癒耳墜	41896		
五加木詠咒耳墜	41897		
銀狼革禦敵項鍊	41898		
銀狼革強攻項鍊	41899		
銀狼革精準項鍊	41900		
銀狼革治癒項鍊	41901		
銀狼革詠咒項鍊	41902		
銀狼革禦敵手鐲	41903		
銀狼革強攻手鐲	41904		
銀狼革精準手鐲	41905		
銀狼革治癒手鐲	41906		
銀狼革詠咒手鐲	41907		
混金禦敵指環	41908		
混金強攻指環	41909		
混金精準指環	41910		
混金治癒指環	41911		
混金詠咒指環	41912		
釕金彎刀	41990		
釕金旋棍	41991		
釕金戰斧	41992		
木棉木長槍	41993		
木棉木長弓	41994		
木棉木手杖	41995		
木棉木咒杖	41996		
錘頭鱷革魔導書	41997		
錘頭鱷革魔導典	41998		
釕金匕首	41999		
釕金巨劍	42000		
釕金火槍	42001		
釕金黃道儀	42002		
釕金武士刀	42003		
釕金刺劍	42004		
釕金槍刃	42005		
釕金摺扇	42006		
釕金戰鐮	42007		
木棉木飛翼	42008		
釕金雙牙	42009		
木棉木圓筆	42010		
釕金鳶盾	42011		
河岸石禦敵頭冠	42012		
釕金禦敵兜甲	42013		
釕金禦敵臂甲	42014		
高山亞麻禦敵騎兵褲	42015		
釕金禦敵鎧靴	42016		
河岸石制敵頭冠	42017		
釕金制敵兜甲	42018		
釕金制敵臂甲	42019		
高山亞麻制敵騎兵褲	42020		
釕金制敵鎧靴	42021		
高山亞麻強襲頭巾	42022		
高山亞麻強襲上裝	42023		
錘頭鱷革強襲半指護手	42024		
錘頭鱷革強襲馬褲	42025		
錘頭鱷革強襲護腿	42026		
高山亞麻精準纏頭巾	42027		
高山亞麻精準斗篷	42028		
錘頭鱷革精準護臂	42029		
高山亞麻精準長裙	42030		
錘頭鱷革精準長靴	42031		
高山亞麻游擊頭巾	42032		
高山亞麻游擊上裝	42033		
錘頭鱷革游擊半指護手	42034		
錘頭鱷革游擊馬褲	42035		
錘頭鱷革游擊護腿	42036		
高山亞麻治癒寬邊帽	42037		
高山亞麻治癒斗篷	42038		
錘頭鱷革治癒護臂	42039		
高山亞麻治癒長裙	42040		
錘頭鱷革治癒長靴	42041		
高山亞麻詠咒寬邊帽	42042		
高山亞麻詠咒斗篷	42043		
錘頭鱷革詠咒護臂	42044		
高山亞麻詠咒長裙	42045		
錘頭鱷革詠咒長靴	42046		
河岸石禦敵耳墜	42047		
河岸石強攻耳墜	42048		
河岸石精準耳墜	42049		
河岸石治癒耳墜	42050		
河岸石詠咒耳墜	42051		
河岸石禦敵項環	42052		
河岸石強攻項環	42053		
河岸石精準項環	42054		
河岸石治癒項環	42055		
河岸石詠咒項環	42056		
河岸石禦敵手鐲	42057		
河岸石強攻手鐲	42058		
河岸石精準手鐲	42059		
河岸石治癒手鐲	42060		
河岸石詠咒手鐲	42061		
河岸石禦敵指環	42062		
河岸石強攻指環	42063		
河岸石精準指環	42064		
河岸石治癒指環	42065		
河岸石詠咒指環	42066		
鈷鎢彎刀	42144		
鈷鎢指虎	42145		
鈷鎢戰斧	42146		
深紅木長槍	42147		
深紅木長弓	42148		
深紅木牧杖	42149		
深紅木法杖	42150		
獰豹革魔導書	42151		
獰豹革魔導典	42152		
鈷鎢屠刀	42153		
鈷鎢斷頭劍	42154		
鈷鎢手砲	42155		
鈷鎢天星盤	42156		
鈷鎢武士刀	42157		
鈷鎢刺劍	42158		
鈷鎢鋸刃	42159		
鈷鎢輪刃	42160		
鈷鎢戰鐮	42161		
鈷鎢振空擺	42162		
鈷鎢鑽紋蛇刀	42163		
深紅木圓筆	42164		
鈷鎢鳶盾	42165		
獰豹革禦敵頭帶	42166		
鈷鎢禦敵坎肩	42167		
獰豹革禦敵護臂	42168		
薄絹禦敵腿套	42169		
獰豹革禦敵高筒靴	42170		
獰豹革制敵頭帶	42171		
鈷鎢制敵坎肩	42172		
獰豹革制敵護臂	42173		
薄絹制敵腿套	42174		
獰豹革制敵高筒靴	42175		
獰豹革強襲頭帶	42176		
薄絹強襲鬥服	42177		
獰豹革強襲護臂	42178		
薄絹強襲長褲	42179		
獰豹革強襲涼鞋	42180		
獰豹革精準頭帶	42181		
薄絹精準鬥服	42182		
獰豹革精準護臂	42183		
薄絹精準長褲	42184		
獰豹革精準涼鞋	42185		
薄絹游擊頭飾	42186		
薄絹游擊鬥服	42187		
獰豹革游擊護臂	42188		
薄絹游擊長褲	42189		
獰豹革游擊涼鞋	42190		
獰豹革治癒頭帶	42191		
薄絹治癒鬥服	42192		
粉綠柱石治癒半指手套	42193		
薄絹治癒長褲	42194		
獰豹革治癒涼鞋	42195		
獰豹革詠咒頭帶	42196		
薄絹詠咒鬥服	42197		
粉綠柱石詠咒半指手套	42198		
薄絹詠咒長褲	42199		
獰豹革詠咒涼鞋	42200		
粉綠柱石禦敵耳墜	42201		
粉綠柱石強攻耳墜	42202		
粉綠柱石精準耳墜	42203		
粉綠柱石治癒耳墜	42204		
粉綠柱石詠咒耳墜	42205		
深紅木禦敵項鍊	42206		
深紅木強攻項鍊	42207		
深紅木精準項鍊	42208		
深紅木治癒項鍊	42209		
深紅木詠咒項鍊	42210		
粉綠柱石禦敵手鐲	42211		
粉綠柱石強攻手鐲	42212		
粉綠柱石精準手鐲	42213		
粉綠柱石治癒手鐲	42214		
粉綠柱石詠咒手鐲	42215		
粉綠柱石禦敵指環	42216		
粉綠柱石強攻指環	42217		
粉綠柱石精準指環	42218		
粉綠柱石治癒指環	42219		
粉綠柱石詠咒指環	42220		
鈦金彎刃刀	42298		
鈦金利爪	42299		
鈦金戰斧	42300		
相思木戰叉	42301		
相思木長弓	42302		
相思木符杖	42303		
相思木法杖	42304		
嵌齒象革魔導書	42305		
嵌齒象革魔導典	42306		
鈦金匕首	42307		
鈦金巨劍	42308		
鈦金手槍	42309		
白黃金量天儀	42310		
鈦金武士刀	42311		
白黃金花劍	42312		
鈦金槍刃	42313		
鈦金戰輪	42314		
鈦金奪命鐮	42315		
白黃金注射管	42316		
鈦金雙軍刀	42317		
相思木圓筆	42318		
鈦金盾	42319		
鈦金禦敵頭盔	42320		
鈦金禦敵釘刺戰甲	42321		
鈦金禦敵釘刺手套	42322		
嵌齒象革禦敵軟甲褲	42323		
鈦金禦敵護腿	42324		
白黃金制敵半假面	42325		
鈦金制敵釘刺戰甲	42326		
鈦金制敵釘刺手套	42327		
嵌齒象革制敵軟甲褲	42328		
鈦金制敵護腿	42329		
鈦金強襲頭盔	42330		
嵌齒象革強襲釘刺格鬥服	42331		
鈦金強襲釘刺手套	42332		
嵌齒象革強襲襯褲	42333		
嵌齒象革強襲筒靴	42334		
白黃金精準面具	42335		
嵌齒象革精準釘刺坎肩	42336		
犎牛嗶嘰精準半指手套	42337		
嵌齒象革精準襯褲	42338		
嵌齒象革精準筒靴	42339		
白黃金游擊半假面	42340		
鈦金游擊釘刺護甲	42341		
鈦金游擊釘刺手套	42342		
嵌齒象革游擊軟甲褲	42343		
鈦金游擊護腿	42344		
白黃金治癒眼罩	42345		
嵌齒象革治癒釘刺坎肩	42346		
犎牛嗶嘰治癒半指手套	42347		
嵌齒象革治癒襯褲	42348		
嵌齒象革治癒筒靴	42349		
鈦金詠咒頭盔	42350		
嵌齒象革詠咒釘刺坎肩	42351		
犎牛嗶嘰詠咒半指手套	42352		
嵌齒象革詠咒襯褲	42353		
嵌齒象革詠咒筒靴	42354		
白黃金禦敵耳墜	42355		
白黃金強攻耳墜	42356		
白黃金精準耳墜	42357		
白黃金治癒耳墜	42358		
白黃金詠咒耳墜	42359		
白黃金禦敵項環	42360		
白黃金強攻項環	42361		
白黃金精準項環	42362		
白黃金治癒項環	42363		
白黃金詠咒項環	42364		
白黃金禦敵護身手鐲	42365		
白黃金強攻護身手鐲	42366		
白黃金精準護身手鐲	42367		
白黃金治癒護身手鐲	42368		
白黃金詠咒護身手鐲	42369		
白黃金禦敵指環	42370		
白黃金強攻指環	42371		
白黃金精準指環	42372		
白黃金治癒指環	42373		
白黃金詠咒指環	42374		
卡扎納爾鬥劍	42452		
卡扎納爾旋棍	42453		
卡扎納爾雙刃斧	42454		
克拉洛胡桃木長槍	42455		
卡扎納爾複合弓	42456		
克拉洛胡桃木牧杖	42457		
卡扎納爾法杖	42458		
卡扎納爾之書	42459		
卡扎納爾之典	42460		
卡扎納爾小刀	42461		
卡扎納爾巨劍	42462		
卡扎納爾雷火砲	42463		
卡扎納爾太陽儀	42464		
卡扎納爾武士刀	42465		
卡扎納爾重刺劍	42466		
卡扎納爾槍刃	42467		
卡扎納爾圓月輪	42468		
卡扎納爾戰鐮	42469		
卡扎納爾飛翼	42470		
卡扎納爾雙牙	42471		
克拉洛胡桃木平筆	42472		
卡扎納爾盾	42473		
卡扎納爾禦敵頭盔	42474		
卡扎納爾禦敵戰甲	42475		
卡扎納爾禦敵手鎧	42476		
卡岡圖亞革禦敵軟甲褲	42477		
卡扎納爾禦敵脛甲	42478		
卡扎納爾制敵頭盔	42479		
卡扎納爾制敵戰甲	42480		
卡扎納爾制敵手鎧	42481		
卡岡圖亞革制敵軟甲褲	42482		
卡扎納爾制敵脛甲	42483		
黑星石強襲頭甲	42484		
卡岡圖亞革強襲短衣	42485		
卡扎納爾強襲護臂	42486		
卡岡圖亞革強襲軟甲褲	42487		
卡扎納爾強襲脛甲	42488		
黑星石精準頭甲	42489		
落雷絹精準罩衣	42490		
卡扎納爾精準護臂	42491		
落雷絹精準軟甲褲	42492		
卡扎納爾精準脛甲	42493		
黑星石游擊開面罩盔	42494		
落雷絹游擊罩衣	42495		
卡扎納爾游擊手套	42496		
落雷絹游擊軟甲褲	42497		
卡扎納爾游擊脛甲	42498		
黑星石治癒口罩	42499		
落雷絹治癒長衣	42500		
落雷絹治癒手套	42501		
落雷絹治癒軟甲褲	42502		
卡岡圖亞革治癒皮靴	42503		
黑星石詠咒口罩	42504		
落雷絹詠咒長衣	42505		
落雷絹詠咒手套	42506		
落雷絹詠咒軟甲褲	42507		
卡岡圖亞革詠咒皮靴	42508		
黑星石禦敵耳夾	42509		
黑星石強攻耳夾	42510		
黑星石精準耳夾	42511		
黑星石治癒耳夾	42512		
黑星石詠咒耳夾	42513		
黑星石禦敵項環	42514		
黑星石強攻項環	42515		
黑星石精準項環	42516		
黑星石治癒項環	42517		
黑星石詠咒項環	42518		
黑星石禦敵手鐲	42519		
黑星石強攻手鐲	42520		
黑星石精準手鐲	42521		
黑星石治癒手鐲	42522		
黑星石詠咒手鐲	42523		
黑星石禦敵指環	42524		
黑星石強攻指環	42525		
黑星石精準指環	42526		
黑星石治癒指環	42527		
